record timestamp,client timestamp,button,state,x,y
3064.453,3062.035,NoButton,Drag,200,416
3064.453,3062.05,NoButton,Drag,199,415
3064.453,3062.066,NoButton,Drag,198,415
3064.453,3062.082,NoButton,Drag,196,414
3064.58,3062.097,NoButton,Drag,194,413
3064.58,3062.128,NoButton,Drag,192,413
3064.58,3062.144,NoButton,Drag,190,412
3064.58,3062.16,NoButton,Drag,188,411
3064.58,3062.175,NoButton,Drag,185,411
3064.58,3062.206,NoButton,Drag,183,411
3064.681,3062.222,NoButton,Drag,181,411
3064.681,3062.222,NoButton,Drag,179,411
3064.681,3062.238,NoButton,Drag,176,412
3064.681,3062.253,NoButton,Drag,172,413
3064.681,3062.269,NoButton,Drag,169,413
3064.681,3062.3,NoButton,Drag,167,413
3064.681,3062.316,NoButton,Drag,164,414
3064.809,3062.331,NoButton,Drag,159,415
3064.809,3062.347,NoButton,Drag,155,415
3064.809,3062.362,NoButton,Drag,151,415
3064.809,3062.378,NoButton,Drag,147,415
3064.809,3062.394,NoButton,Drag,143,415
3064.809,3062.409,NoButton,Drag,137,415
3064.809,3062.425,NoButton,Drag,135,415
3065.073,3062.44,NoButton,Drag,132,414
3065.073,3062.472,NoButton,Drag,130,414
3065.073,3062.487,NoButton,Drag,128,413
3065.073,3062.503,NoButton,Drag,127,413
3065.073,3062.706,NoButton,Drag,126,413
3065.205,3062.737,NoButton,Drag,125,413
3065.205,3062.752,NoButton,Drag,124,413
3065.205,3062.768,NoButton,Drag,123,413
3065.205,3062.784,NoButton,Drag,121,413
3065.206,3062.799,NoButton,Drag,120,413
3065.206,3062.846,NoButton,Drag,119,413
3065.352,3062.846,NoButton,Drag,118,413
3065.352,3062.877,NoButton,Drag,117,413
3065.352,3062.908,NoButton,Drag,116,413
3065.352,3062.924,NoButton,Drag,115,413
3065.352,3062.94,NoButton,Drag,114,413
3065.352,3062.986,NoButton,Drag,113,413
3065.462,3063.018,NoButton,Drag,112,413
3065.462,3063.033,NoButton,Drag,111,413
3065.462,3063.064,NoButton,Drag,110,413
3065.462,3063.08,NoButton,Drag,109,413
3065.462,3063.096,NoButton,Drag,108,413
3065.585,3063.111,NoButton,Drag,106,413
3065.585,3063.127,NoButton,Drag,105,413
3065.585,3063.22,NoButton,Drag,104,413
3065.69,3063.252,NoButton,Drag,103,413
3065.69,3063.283,NoButton,Drag,102,414
3065.69,3063.33,NoButton,Drag,101,414
3065.869,3063.361,NoButton,Drag,100,414
3065.87,3063.392,NoButton,Drag,99,414
3065.87,3063.423,NoButton,Drag,98,415
3065.995,3063.532,NoButton,Drag,97,415
3065.996,3063.626,NoButton,Drag,96,415
3066.146,3063.782,Left,Released,96,415
3068.666,3066.294,NoButton,Move,98,416
3068.778,3066.309,NoButton,Move,102,418
3068.778,3066.325,NoButton,Move,98,424
3068.778,3066.341,NoButton,Move,84,432
3068.778,3066.372,NoButton,Move,75,439
3068.778,3066.372,NoButton,Move,72,452
3068.778,3066.387,NoButton,Move,74,461
3068.778,3066.419,NoButton,Move,81,468
3068.903,3066.434,NoButton,Move,90,473
3068.903,3066.465,NoButton,Move,104,476
3068.903,3066.465,NoButton,Move,114,477
3068.903,3066.481,NoButton,Move,121,477
3068.903,3066.497,NoButton,Move,123,477
3069.036,3066.559,NoButton,Move,125,476
3069.037,3066.575,NoButton,Move,129,472
3069.037,3066.606,NoButton,Move,134,468
3069.037,3066.606,NoButton,Move,137,464
3069.037,3066.621,NoButton,Move,139,461
3069.037,3066.637,NoButton,Move,140,459
3069.037,3066.668,NoButton,Move,141,455
3069.48,3066.684,NoButton,Move,142,450
3069.48,3066.684,NoButton,Move,145,441
3069.48,3066.715,NoButton,Move,149,433
3069.48,3066.731,NoButton,Move,152,426
3069.48,3067.121,NoButton,Move,159,419
3069.584,3067.121,NoButton,Move,159,407
3069.584,3067.121,NoButton,Move,153,406
3069.584,3067.121,NoButton,Move,150,407
3069.584,3067.121,NoButton,Move,148,408
3069.584,3067.121,NoButton,Move,144,408
3069.584,3067.121,NoButton,Move,143,408
3069.584,3067.121,NoButton,Move,142,408
3069.584,3067.214,Left,Pressed,142,408
3069.694,3067.245,NoButton,Drag,143,407
3069.694,3067.261,NoButton,Drag,145,407
3069.694,3067.277,NoButton,Drag,148,406
3069.694,3067.292,NoButton,Drag,149,406
3069.694,3067.308,NoButton,Drag,151,405
3069.694,3067.323,NoButton,Drag,156,404
3069.796,3067.355,NoButton,Drag,160,404
3069.796,3067.37,NoButton,Drag,162,404
3069.796,3067.386,NoButton,Drag,164,404
3069.796,3067.401,NoButton,Drag,166,404
3069.796,3067.417,NoButton,Drag,171,405
3069.796,3067.433,NoButton,Drag,176,405
3069.917,3067.448,NoButton,Drag,181,405
3069.917,3067.464,NoButton,Drag,184,405
3069.917,3067.479,NoButton,Drag,187,405
3069.917,3067.495,NoButton,Drag,190,405
3069.917,3067.526,NoButton,Drag,195,405
3069.917,3067.526,NoButton,Drag,200,405
3070.038,3067.557,NoButton,Drag,206,404
3070.038,3067.573,NoButton,Drag,214,404
3070.038,3067.589,NoButton,Drag,221,404
3070.038,3067.604,NoButton,Drag,228,403
3070.038,3067.62,NoButton,Drag,236,402
3070.038,3067.635,NoButton,Drag,246,401
3070.038,3067.651,NoButton,Drag,253,401
3070.038,3067.667,NoButton,Drag,262,400
3070.144,3067.698,NoButton,Drag,273,399
3070.144,3067.713,NoButton,Drag,287,398
3070.144,3067.729,NoButton,Drag,306,396
3070.144,3067.745,NoButton,Drag,320,394
3070.144,3067.76,NoButton,Drag,334,392
3070.144,3067.776,NoButton,Drag,348,390
3070.249,3067.807,NoButton,Drag,376,386
3070.249,3067.823,NoButton,Drag,390,385
3070.249,3067.854,NoButton,Drag,407,383
3070.249,3067.854,NoButton,Drag,424,382
3070.249,3067.885,NoButton,Drag,452,379
3070.374,3067.901,NoButton,Drag,477,376
3070.374,3067.916,NoButton,Drag,496,374
3070.374,3067.932,NoButton,Drag,516,373
3070.374,3067.947,NoButton,Drag,531,372
3070.374,3067.963,NoButton,Drag,556,367
3070.374,3067.979,NoButton,Drag,571,366
3070.374,3068.01,NoButton,Drag,580,364
3070.489,3068.01,NoButton,Drag,587,363
3070.489,3068.041,NoButton,Drag,592,362
3070.489,3068.057,NoButton,Drag,602,362
3070.489,3068.072,NoButton,Drag,607,362
3070.489,3068.088,NoButton,Drag,612,362
3070.489,3068.103,NoButton,Drag,617,363
3070.489,3068.119,NoButton,Drag,622,363
3070.589,3068.135,NoButton,Drag,627,364
3070.589,3068.15,NoButton,Drag,629,364
3070.589,3068.181,NoButton,Drag,632,364
3070.589,3068.181,NoButton,Drag,634,364
3070.589,3068.213,NoButton,Drag,637,364
3070.589,3068.228,NoButton,Drag,639,365
3070.714,3068.244,NoButton,Drag,640,365
3070.715,3068.259,NoButton,Drag,641,366
3070.715,3068.275,NoButton,Drag,643,367
3070.715,3068.291,NoButton,Drag,645,370
3070.715,3068.322,NoButton,Drag,648,372
3070.715,3068.322,NoButton,Drag,652,374
3070.715,3068.353,NoButton,Drag,657,378
3070.831,3068.369,NoButton,Drag,660,381
3070.831,3068.384,NoButton,Drag,663,383
3070.831,3068.4,NoButton,Drag,665,385
3070.831,3068.415,NoButton,Drag,667,388
3070.831,3068.431,NoButton,Drag,671,394
3070.831,3068.447,NoButton,Drag,672,397
3070.831,3068.462,NoButton,Drag,673,397
3070.933,3068.478,NoButton,Drag,673,398
3070.933,3068.509,NoButton,Drag,674,399
3070.933,3068.525,NoButton,Drag,674,400
3070.933,3068.54,NoButton,Drag,675,400
3070.933,3068.556,NoButton,Drag,675,401
3071.041,3068.571,NoButton,Drag,676,401
3071.041,3068.587,NoButton,Drag,676,402
3071.041,3068.634,NoButton,Drag,677,403
3071.041,3068.665,NoButton,Drag,677,404
3071.041,3068.681,NoButton,Drag,678,404
3071.337,3068.696,NoButton,Drag,678,405
3071.337,3068.712,NoButton,Drag,679,405
3071.337,3068.727,NoButton,Drag,679,406
3071.337,3068.977,NoButton,Drag,680,406
3071.685,3069.055,NoButton,Drag,681,406
3071.685,3069.32,NoButton,Drag,682,406
3071.801,3069.351,NoButton,Drag,683,406
3071.801,3069.383,NoButton,Drag,684,406
3071.801,3069.398,NoButton,Drag,685,406
3071.801,3069.429,NoButton,Drag,686,405
3071.905,3069.476,NoButton,Drag,687,405
3071.905,3069.507,NoButton,Drag,688,405
3071.905,3069.539,NoButton,Drag,689,404
3072.007,3069.57,NoButton,Drag,690,404
3072.007,3069.585,NoButton,Drag,691,404
3072.007,3069.617,NoButton,Drag,692,404
3072.007,3069.648,NoButton,Drag,692,403
3072.175,3069.663,NoButton,Drag,693,403
3072.175,3069.679,NoButton,Drag,694,403
3072.175,3069.804,NoButton,Drag,695,403
3072.401,3070.038,Left,Released,695,403
3073.181,3070.818,NoButton,Move,694,403
3073.286,3070.833,NoButton,Move,689,403
3073.287,3070.849,NoButton,Move,680,405
3073.287,3070.865,NoButton,Move,670,408
3073.287,3070.88,NoButton,Move,653,413
3073.287,3070.896,NoButton,Move,623,422
3073.287,3070.927,NoButton,Move,603,428
3073.386,3070.943,NoButton,Move,581,434
3073.386,3070.943,NoButton,Move,560,437
3073.386,3070.974,NoButton,Move,542,441
3073.386,3070.989,NoButton,Move,516,446
3073.386,3071.005,NoButton,Move,496,451
3073.491,3071.021,NoButton,Move,480,455
3073.491,3071.036,NoButton,Move,464,458
3073.491,3071.052,NoButton,Move,446,459
3073.491,3071.067,NoButton,Move,423,461
3073.491,3071.083,NoButton,Move,404,462
3073.491,3071.114,NoButton,Move,379,463
3073.491,3071.13,NoButton,Move,356,464
3073.622,3071.145,NoButton,Move,324,466
3073.622,3071.161,NoButton,Move,307,467
3073.622,3071.177,NoButton,Move,292,467
3073.622,3071.192,NoButton,Move,284,467
3073.622,3071.208,NoButton,Move,271,466
3073.622,3071.223,NoButton,Move,257,462
3073.622,3071.255,NoButton,Move,242,459
3073.739,3071.27,NoButton,Move,229,456
3073.739,3071.286,NoButton,Move,208,455
3073.739,3071.301,NoButton,Move,195,455
3073.739,3071.317,NoButton,Move,187,455
3073.739,3071.333,NoButton,Move,180,455
3073.739,3071.348,NoButton,Move,174,455
3073.739,3071.379,NoButton,Move,164,456
3073.826,3071.379,NoButton,Move,160,457
3073.826,3071.411,NoButton,Move,159,457
3073.826,3071.457,Left,Pressed,159,457
3073.943,3071.582,Left,Released,159,457
3074.482,3072.113,NoButton,Move,159,458
3074.589,3072.128,NoButton,Move,160,459
3074.589,3072.144,NoButton,Move,160,460
3074.589,3072.159,NoButton,Move,160,461
3074.589,3072.191,NoButton,Move,160,462
3074.589,3072.206,NoButton,Move,162,467
3074.589,3072.222,NoButton,Move,165,470
3074.708,3072.237,NoButton,Move,173,475
3074.708,3072.253,NoButton,Move,186,479
3074.708,3072.269,NoButton,Move,210,482
3074.708,3072.284,NoButton,Move,229,482
3074.708,3072.315,NoButton,Move,248,482
3074.708,3072.315,NoButton,Move,268,483
3074.709,3072.347,NoButton,Move,289,486
3074.825,3072.362,NoButton,Move,333,491
3074.826,3072.378,NoButton,Move,358,493
3074.826,3072.393,NoButton,Move,373,493
3074.826,3072.409,NoButton,Move,385,493
3074.826,3072.425,NoButton,Move,398,493
3074.826,3072.44,NoButton,Move,406,493
3074.826,3072.456,NoButton,Move,415,493
3074.93,3072.471,NoButton,Move,424,493
3074.93,3072.487,NoButton,Move,433,492
3074.93,3072.534,NoButton,Move,436,491
3074.93,3072.534,NoButton,Move,439,489
3074.93,3072.549,NoButton,Move,443,487
3074.93,3072.565,NoButton,Move,446,484
3075.13,3072.581,NoButton,Move,452,480
3075.131,3072.596,NoButton,Move,456,478
3075.131,3072.612,NoButton,Move,460,476
3075.131,3072.627,NoButton,Move,462,475
3075.131,3072.659,NoButton,Move,463,474
3075.131,3072.737,NoButton,Move,463,473
3075.143,3072.768,Left,Pressed,463,473
3075.226,3072.861,Left,Released,463,473
3075.722,3072.939,NoButton,Move,462,473
3076.81,3074.437,NoButton,Move,459,473
3076.847,3074.453,NoButton,Move,456,474
3076.847,3074.484,NoButton,Move,454,475
3076.965,3074.499,NoButton,Move,452,475
3076.965,3074.593,NoButton,Move,453,475
3077.067,3074.593,NoButton,Move,454,475
3077.067,3074.609,NoButton,Move,454,476
3077.067,3074.624,NoButton,Move,445,480
3077.067,3074.655,NoButton,Move,433,484
3077.067,3074.671,NoButton,Move,416,487
3077.067,3074.687,NoButton,Move,398,489
3077.067,3074.702,NoButton,Move,373,490
3077.171,3074.718,NoButton,Move,351,491
3077.171,3074.749,NoButton,Move,321,491
3077.171,3074.749,NoButton,Move,282,487
3077.171,3074.765,NoButton,Move,226,483
3077.171,3074.78,NoButton,Move,195,482
3077.171,3074.811,NoButton,Move,177,481
3077.295,3074.827,NoButton,Move,165,481
3077.296,3074.843,NoButton,Move,159,481
3077.296,3074.858,NoButton,Move,153,481
3077.296,3074.874,NoButton,Move,151,481
3077.296,3074.889,NoButton,Move,151,480
3077.296,3074.905,NoButton,Move,150,480
3077.296,3074.921,NoButton,Move,150,479
3077.395,3074.936,NoButton,Move,151,478
3077.396,3074.967,NoButton,Move,153,476
3077.396,3074.983,NoButton,Move,155,474
3077.396,3074.999,NoButton,Move,157,472
3077.396,3075.014,NoButton,Move,160,470
3077.396,3075.03,NoButton,Move,160,469
3077.55,3075.045,NoButton,Move,161,468
3077.55,3075.186,NoButton,Move,159,469
3077.68,3075.201,NoButton,Move,157,470
3077.68,3075.217,NoButton,Move,157,471
3077.68,3075.233,NoButton,Move,157,473
3077.68,3075.248,NoButton,Move,157,475
3077.68,3075.264,NoButton,Move,161,478
3077.68,3075.279,NoButton,Move,174,481
3077.68,3075.311,NoButton,Move,198,485
3077.791,3075.326,NoButton,Move,231,489
3077.792,3075.342,NoButton,Move,278,490
3077.792,3075.357,NoButton,Move,298,491
3077.792,3075.373,NoButton,Move,312,492
3077.792,3075.389,NoButton,Move,319,492
3077.792,3075.404,NoButton,Move,321,492
3077.792,3075.42,NoButton,Move,323,492
3077.894,3075.435,NoButton,Move,326,492
3077.894,3075.467,NoButton,Move,329,491
3077.894,3075.482,NoButton,Move,331,490
3077.894,3075.498,NoButton,Move,335,488
3077.894,3075.513,NoButton,Move,338,487
3077.894,3075.529,NoButton,Move,340,486
3078.002,3075.545,NoButton,Move,342,485
3078.003,3075.576,NoButton,Move,343,483
3078.003,3075.576,NoButton,Move,343,482
3078.003,3075.591,NoButton,Move,343,481
3078.003,3075.623,NoButton,Move,343,479
3078.003,3075.638,NoButton,Move,342,478
3078.121,3075.654,NoButton,Move,340,477
3078.121,3075.669,NoButton,Move,338,477
3078.121,3075.685,NoButton,Move,334,477
3078.121,3075.701,NoButton,Move,331,477
3078.121,3075.716,NoButton,Move,327,477
3078.121,3075.732,NoButton,Move,325,477
3078.121,3075.747,NoButton,Move,324,477
3078.224,3075.779,NoButton,Move,323,477
3078.224,3075.794,NoButton,Move,322,477
3078.224,3075.857,NoButton,Move,322,476
3078.358,3075.997,NoButton,Move,322,475
3078.452,3076.028,NoButton,Move,323,475
3078.453,3076.028,NoButton,Move,323,474
3078.453,3076.091,Left,Pressed,323,474
3078.598,3076.137,NoButton,Drag,324,474
3078.599,3076.153,NoButton,Drag,326,473
3078.599,3076.184,NoButton,Drag,328,472
3078.599,3076.2,NoButton,Drag,332,472
3078.683,3076.231,NoButton,Drag,344,471
3078.683,3076.262,NoButton,Drag,364,470
3078.683,3076.278,NoButton,Drag,371,469
3078.683,3076.293,NoButton,Drag,375,468
3078.683,3076.309,NoButton,Drag,382,467
3078.781,3076.325,NoButton,Drag,387,467
3078.782,3076.34,NoButton,Drag,390,467
3078.782,3076.371,NoButton,Drag,392,467
3078.782,3076.387,NoButton,Drag,394,468
3078.782,3076.403,NoButton,Drag,396,469
3078.782,3076.418,NoButton,Drag,398,469
3078.896,3076.434,NoButton,Drag,400,470
3078.896,3076.449,NoButton,Drag,401,470
3078.896,3076.465,NoButton,Drag,402,470
3078.896,3076.496,NoButton,Drag,403,470
3078.896,3076.512,NoButton,Drag,404,470
3078.896,3076.527,NoButton,Drag,405,470
3079.018,3076.559,NoButton,Drag,407,470
3079.019,3076.559,NoButton,Drag,408,471
3079.019,3076.59,NoButton,Drag,410,471
3079.019,3076.605,NoButton,Drag,411,472
3079.019,3076.621,NoButton,Drag,412,472
3079.019,3076.652,NoButton,Drag,413,472
3079.133,3076.668,NoButton,Drag,414,473
3079.133,3076.683,NoButton,Drag,416,473
3079.133,3076.699,NoButton,Drag,418,474
3079.134,3076.715,NoButton,Drag,420,475
3079.134,3076.73,NoButton,Drag,423,475
3079.134,3076.746,NoButton,Drag,424,475
3079.134,3076.761,NoButton,Drag,424,476
3079.235,3076.777,NoButton,Drag,425,476
3079.235,3076.871,NoButton,Drag,426,476
3079.658,3077.292,Left,Released,426,476
3080.258,3077.885,NoButton,Move,425,477
3080.359,3077.9,NoButton,Move,420,478
3080.36,3077.916,NoButton,Move,415,479
3080.36,3077.931,NoButton,Move,408,481
3080.36,3077.947,NoButton,Move,398,484
3080.36,3077.963,NoButton,Move,385,490
3080.36,3077.994,NoButton,Move,373,493
3080.407,3078.009,NoButton,Move,362,496
3080.407,3078.025,NoButton,Move,354,498
3080.497,3078.041,NoButton,Move,342,501
3080.497,3078.056,NoButton,Move,335,502
3080.497,3078.103,NoButton,Move,329,503
3080.497,3078.103,NoButton,Move,324,504
3080.497,3078.103,NoButton,Move,320,505
3080.57,3078.134,NoButton,Move,305,505
3080.57,3078.15,NoButton,Move,295,505
3080.57,3078.165,NoButton,Move,288,505
3080.57,3078.181,NoButton,Move,279,505
3080.667,3078.197,NoButton,Move,265,503
3080.667,3078.228,NoButton,Move,260,503
3080.667,3078.243,NoButton,Move,255,500
3080.667,3078.243,NoButton,Move,248,497
3080.667,3078.275,NoButton,Move,237,493
3080.667,3078.275,NoButton,Move,233,492
3080.667,3078.306,NoButton,Move,229,491
3080.782,3078.321,NoButton,Move,224,490
3080.782,3078.337,NoButton,Move,215,489
3080.782,3078.353,NoButton,Move,211,489
3080.782,3078.368,NoButton,Move,209,488
3080.782,3078.399,NoButton,Move,206,487
3080.782,3078.415,NoButton,Move,203,487
3080.888,3078.431,NoButton,Move,202,487
3080.889,3078.446,NoButton,Move,201,486
3080.889,3078.462,NoButton,Move,200,486
3080.889,3078.477,NoButton,Move,199,486
3080.889,3078.493,NoButton,Move,198,485
3080.889,3078.524,NoButton,Move,197,485
3080.999,3078.54,NoButton,Move,195,485
3080.999,3078.555,NoButton,Move,194,485
3080.999,3078.555,NoButton,Move,193,485
3080.999,3078.587,NoButton,Move,191,485
3080.999,3078.602,NoButton,Move,189,486
3080.999,3078.618,NoButton,Move,187,487
3080.999,3078.633,NoButton,Move,185,487
3081.113,3078.649,NoButton,Move,183,488
3081.113,3078.68,NoButton,Move,181,488
3081.113,3078.696,NoButton,Move,178,489
3081.113,3078.711,NoButton,Move,177,489
3081.113,3078.727,NoButton,Move,177,490
3081.113,3078.743,NoButton,Move,176,490
3081.286,3078.758,NoButton,Move,175,490
3081.286,3078.805,NoButton,Move,174,490
3081.286,3078.914,NoButton,Move,175,490
3081.325,3078.945,NoButton,Move,177,490
3081.325,3078.945,NoButton,Move,178,490
3081.325,3078.961,Left,Pressed,178,490
3081.432,3078.961,NoButton,Drag,179,490
3081.432,3078.977,NoButton,Drag,180,490
3081.432,3078.992,NoButton,Drag,181,490
3081.432,3079.008,NoButton,Drag,182,490
3081.432,3079.039,NoButton,Drag,184,490
3081.432,3079.055,NoButton,Drag,187,490
3081.432,3079.07,NoButton,Drag,190,490
3081.543,3079.086,NoButton,Drag,195,489
3081.543,3079.101,NoButton,Drag,198,488
3081.544,3079.117,NoButton,Drag,203,487
3081.544,3079.133,NoButton,Drag,208,487
3081.544,3079.148,NoButton,Drag,214,487
3081.544,3079.179,NoButton,Drag,217,487
3081.662,3079.179,NoButton,Drag,219,487
3081.662,3079.211,NoButton,Drag,221,487
3081.662,3079.226,NoButton,Drag,225,487
3081.662,3079.242,NoButton,Drag,230,487
3081.662,3079.257,NoButton,Drag,235,487
3081.662,3079.273,NoButton,Drag,239,488
3081.662,3079.289,NoButton,Drag,242,488
3081.759,3079.304,NoButton,Drag,248,488
3081.759,3079.335,NoButton,Drag,251,488
3081.759,3079.335,NoButton,Drag,253,488
3081.759,3079.367,NoButton,Drag,254,488
3081.759,3079.382,NoButton,Drag,255,488
3081.759,3079.398,NoButton,Drag,256,488
3081.875,3079.413,NoButton,Drag,258,488
3081.875,3079.429,NoButton,Drag,260,489
3081.875,3079.445,NoButton,Drag,262,489
3081.875,3079.46,NoButton,Drag,264,489
3081.875,3079.476,NoButton,Drag,266,489
3081.875,3079.507,NoButton,Drag,267,489
3082.084,3079.538,NoButton,Drag,268,489
3082.084,3079.554,NoButton,Drag,269,489
3082.084,3079.601,NoButton,Drag,270,489
3082.403,3080.037,NoButton,Drag,271,489
3082.669,3080.303,Left,Released,271,489
3082.851,3080.396,NoButton,Move,271,490
3082.851,3080.412,NoButton,Move,270,490
3082.851,3080.427,NoButton,Move,270,491
3082.851,3080.474,NoButton,Move,270,492
3082.851,3080.49,NoButton,Move,269,492
3082.984,3080.505,NoButton,Move,267,493
3082.984,3080.521,NoButton,Move,265,494
3082.984,3080.537,NoButton,Move,263,494
3082.984,3080.552,NoButton,Move,261,495
3082.984,3080.568,NoButton,Move,261,496
3082.984,3080.615,NoButton,Move,261,497
3083.099,3080.63,NoButton,Move,262,500
3083.099,3080.646,NoButton,Move,265,504
3083.099,3080.661,NoButton,Move,266,506
3083.099,3080.677,NoButton,Move,266,507
3083.099,3080.708,NoButton,Move,267,509
3083.099,3080.724,NoButton,Move,267,510
3083.216,3080.739,NoButton,Move,267,511
3083.216,3080.755,NoButton,Move,266,513
3083.216,3080.771,NoButton,Move,266,515
3083.216,3080.786,NoButton,Move,264,517
3083.216,3080.817,NoButton,Move,260,521
3083.216,3080.833,NoButton,Move,256,524
3083.216,3080.849,NoButton,Move,252,525
3083.323,3080.864,NoButton,Move,248,526
3083.323,3080.88,NoButton,Move,243,526
3083.323,3080.895,NoButton,Move,240,526
3083.323,3080.911,NoButton,Move,238,526
3083.323,3080.942,NoButton,Move,238,525
3083.323,3080.958,NoButton,Move,237,525
3083.444,3081.051,NoButton,Move,236,524
3083.444,3081.083,NoButton,Move,236,522
3083.568,3081.098,NoButton,Move,235,520
3083.568,3081.114,NoButton,Move,235,518
3083.568,3081.129,NoButton,Move,235,516
3083.568,3081.145,NoButton,Move,235,514
3083.568,3081.176,NoButton,Move,237,511
3083.568,3081.176,NoButton,Move,241,508
3083.569,3081.207,NoButton,Move,247,505
3083.679,3081.223,NoButton,Move,258,500
3083.679,3081.239,NoButton,Move,266,498
3083.679,3081.254,NoButton,Move,272,497
3083.679,3081.27,NoButton,Move,276,497
3083.679,3081.285,NoButton,Move,279,497
3083.679,3081.317,NoButton,Move,281,497
3083.794,3081.317,NoButton,Move,283,497
3083.794,3081.332,NoButton,Move,285,498
3083.794,3081.363,NoButton,Move,289,499
3083.794,3081.363,NoButton,Move,292,499
3083.794,3081.395,NoButton,Move,296,499
3083.794,3081.41,NoButton,Move,303,499
3083.794,3081.426,NoButton,Move,310,499
3083.907,3081.441,NoButton,Move,318,499
3083.907,3081.457,NoButton,Move,323,499
3083.907,3081.473,NoButton,Move,325,499
3083.907,3081.488,NoButton,Move,327,500
3083.907,3081.504,NoButton,Move,328,500
3083.907,3081.535,NoButton,Move,331,501
3084.005,3081.551,NoButton,Move,333,501
3084.005,3081.566,NoButton,Move,334,501
3084.005,3081.613,NoButton,Move,330,500
3084.005,3081.644,NoButton,Move,315,498
3084.116,3081.66,NoButton,Move,299,497
3084.116,3081.675,NoButton,Move,281,496
3084.116,3081.707,NoButton,Move,268,496
3084.116,3081.707,NoButton,Move,246,496
3084.116,3081.722,NoButton,Move,234,494
3084.116,3081.738,NoButton,Move,229,493
3084.228,3081.769,NoButton,Move,224,491
3084.228,3081.785,NoButton,Move,219,488
3084.228,3081.8,NoButton,Move,211,485
3084.228,3081.816,NoButton,Move,206,483
3084.228,3081.831,NoButton,Move,199,481
3084.228,3081.847,NoButton,Move,194,480
3084.228,3081.863,NoButton,Move,190,480
3084.338,3081.878,NoButton,Move,186,480
3084.338,3081.894,NoButton,Move,184,480
3084.338,3081.925,NoButton,Move,181,480
3084.338,3081.925,NoButton,Move,178,479
3084.338,3081.941,NoButton,Move,173,478
3084.338,3081.972,NoButton,Move,170,478
3084.456,3081.987,NoButton,Move,168,478
3084.456,3082.003,NoButton,Move,166,478
3084.456,3082.019,NoButton,Move,163,477
3084.456,3082.034,NoButton,Move,160,477
3084.456,3082.05,NoButton,Move,157,476
3084.456,3082.065,NoButton,Move,155,475
3084.456,3082.097,NoButton,Move,153,475
3084.582,3082.097,NoButton,Move,151,474
3084.582,3082.128,NoButton,Move,149,474
3084.582,3082.143,NoButton,Move,147,474
3084.582,3082.159,NoButton,Move,145,474
3084.582,3082.175,NoButton,Move,141,474
3084.583,3082.206,NoButton,Move,139,474
3084.682,3082.206,NoButton,Move,137,474
3084.683,3082.237,NoButton,Move,134,474
3084.683,3082.253,NoButton,Move,133,474
3084.683,3082.268,NoButton,Move,132,474
3084.683,3082.315,NoButton,Move,132,473
3085.037,3082.674,NoButton,Move,131,472
3085.548,3083.189,NoButton,Move,130,472
3085.93,3083.563,NoButton,Move,129,472
3086.548,3084.156,Left,Pressed,129,472
3086.635,3084.234,NoButton,Drag,131,472
3086.635,3084.249,NoButton,Drag,135,472
3086.635,3084.265,NoButton,Drag,141,472
3086.743,3084.281,NoButton,Drag,148,471
3086.743,3084.312,NoButton,Drag,155,470
3086.743,3084.327,NoButton,Drag,160,469
3086.743,3084.343,NoButton,Drag,164,469
3086.743,3084.359,NoButton,Drag,167,469
3086.743,3084.374,NoButton,Drag,171,469
3086.844,3084.39,NoButton,Drag,174,469
3086.844,3084.405,NoButton,Drag,178,469
3086.844,3084.437,NoButton,Drag,180,469
3086.844,3084.452,NoButton,Drag,182,469
3086.844,3084.452,NoButton,Drag,184,469
3086.844,3084.483,NoButton,Drag,190,469
3086.964,3084.499,NoButton,Drag,198,469
3086.965,3084.515,NoButton,Drag,204,469
3086.965,3084.53,NoButton,Drag,209,469
3086.965,3084.546,NoButton,Drag,214,469
3086.965,3084.561,NoButton,Drag,218,469
3086.965,3084.577,NoButton,Drag,220,469
3086.965,3084.593,NoButton,Drag,222,470
3087.076,3084.608,NoButton,Drag,227,470
3087.076,3084.624,NoButton,Drag,233,471
3087.076,3084.655,NoButton,Drag,244,473
3087.076,3084.671,NoButton,Drag,252,474
3087.076,3084.686,NoButton,Drag,260,474
3087.076,3084.702,NoButton,Drag,265,474
3087.185,3084.717,NoButton,Drag,270,474
3087.185,3084.749,NoButton,Drag,273,474
3087.238,3084.764,NoButton,Drag,274,474
3087.238,3084.78,NoButton,Drag,275,474
3087.238,3084.795,NoButton,Drag,277,474
3087.238,3084.811,NoButton,Drag,279,475
3087.297,3084.827,NoButton,Drag,281,475
3087.297,3084.842,NoButton,Drag,282,475
3087.297,3084.873,NoButton,Drag,283,475
3087.297,3084.889,NoButton,Drag,284,475
3087.297,3084.905,NoButton,Drag,285,475
3087.297,3084.936,NoButton,Drag,286,475
3087.417,3084.936,NoButton,Drag,288,475
3087.417,3084.967,NoButton,Drag,290,475
3087.417,3084.983,NoButton,Drag,292,475
3087.417,3084.998,NoButton,Drag,293,475
3087.417,3085.014,NoButton,Drag,294,474
3087.417,3085.029,NoButton,Drag,295,474
3087.417,3085.045,NoButton,Drag,296,474
3087.516,3085.076,NoButton,Drag,297,474
3087.516,3085.107,NoButton,Drag,298,474
3087.516,3085.139,NoButton,Drag,298,473
3087.516,3085.154,NoButton,Drag,299,473
